from,to,
3200083000,32007,
5100069936,51167,
5100069936,51195,
4800070544,48421,
1300067984,13039,
1900076485,19141,
1700072234,17117,
1900081120,19171,
3600070189,36055,
4700072540,47123,
4700072540,47107,
600081666,6095,
100077904,1105,
2100075810,21215,
3100048480,31097,
1700073547,17163,
3600081677,36119,
2000076475,20191,
2200079240,22063,
5100076432,51800,
3900080486,39173,
800085155,8043,
4200075000,42121,
100076632,1023,
2800071520,28135,
3700068500,37097,
100076920,1109,
4500072880,45005,
5400081940,54063,
2700066424,27169,
1900080130,19047,
4700077400,47177,
1900081345,19043,
4200070880,42011,
5600070570,56013,
5500073625,55087,
3400067020,34011,
1900071940,19159,
1900071940,19175,
1800068976,18009,
5500072725,55087,
4200069400,42003,
2100058710,21011,
800055870,8113,
4200051144,42017,
2800048760,28133,
3400047610,34003,
2200051620,22043,
2000038700,20145,
4700049740,47115,
4700049740,47051,
4700049740,47061,
5400039460,54011,
5400039460,54099,
4600043180,46129,
2600049900,26067,
3800053220,38005,
3700049600,37001,
5100052120,51109,
1700065221,17157,
4600043500,46087,
500045170,5113,
1200052125,12019,
2800046200,28037,
4600040020,46031,
4700044840,47085,
1900047865,19155,
2600052440,26115,
4200047968,42099,
5400074740,54039,
5400074740,54019,
5600039105,56011,
4000046550,40103,
2000037975,20209,
2000037975,20091,
2100050034,21055,
600036770,6059,
3900048468,39035,
4900064010,49057,
4100037000,41029,
4900047620,49009,
2700038996,27001,
3700041960,37119,
3700039960,37065,
4200042472,42025,
2600063700,26155,
2600055020,26115,
3100024075,31089,
1900047100,19117,
5300045985,53063,
1700056484,17141,
2600049700,26115,
3600063957,36091,
1700044407,17043,
3700044560,37007,
100043648,1033,
1700044056,17169,
4800051336,48073,
1800039546,18111,
5600046790,56015,
2700047680,27163,
3900043722,39061,
3900049966,39157,
2700044368,27129,
4800038020,48453,
5500039175,55099,
500061640,5145,
3800053540,38099,
4000042450,40085,
100059496,1059,
1800044658,18017,
4700049060,47157,
2700058738,27139,
2000055225,20095,
3600061115,36065,
2900057800,29189,
3700063130,37055,
5300036780,53057,
3400037560,34025,
3600048483,36077,
2900061094,29097,
1700064837,17177,
4800037396,48491,
2100061788,21211,
2100061788,21103,
3900038304,39009,
4000054100,40145,
5300055365,53009,
1700036841,17033,
1200033675,12103,
1300067256,13295,
4800036092,48039,
1300047252,13199,
1800067464,18175,
5500060875,55077,
5500035950,55087,
5500035950,55009,
4200045592,42043,
3700034440,37009,
2800054920,28011,
1900056595,19181,
3800061460,38063,
4200046864,42133,
3800048020,38075,
2100038670,21029,
4200066576,42091,
4200046264,42003,
2400064000,24039,
3000052900,30105,
1900041475,19107,
2900040430,29011,
800042055,8021,
2900038216,29201,
4200049936,42049,
1800049320,18085,
2700038654,27099,
3900073684,39055,
2900033850,29189,
2700047104,27123,
4800051648,48337,
2000063600,20171,
2700043198,27013,
2700043198,27043,
2700056266,27025,
3900063716,39045,
2100043264,21143,
500047690,5097,
500042500,5147,
3700055260,37071,
4700052780,47115,
2700042398,27041,
2000059000,20157,
1900042600,19059,
800054330,8123,
800054330,8001,
2200049905,22067,
3700040240,37007,
2600040000,26125,
1900047505,19011,
2300038740,23001,
100055200,1125,
2100039664,21027,
4800048684,48367,
4800048684,48363,
2900042032,29047,
1900061815,19073,
500037780,5031,
4000047800,40083,
2900040088,29189,
4800041164,48115,
5400058300,54077,
3400058590,34029,
1800050616,18131,
5300058235,53005,
1700060352,17093,
500042170,5093,
4800066392,48201,
4800066392,48167,
4800066392,48071,
2700036620,27099,
100064920,1115,
600049278,6085,
4000042050,40043,
2800040280,28151,
4200065112,42097,
5400065956,54085,
2100045136,21091,
100043120,1121,
4800065768,48061,
3100039450,31019,
4600044260,46075,
4600042460,46059,
2100065874,21101,
1800052002,18137,
3600056011,36059,
3300050260,33011,
3900051716,39061,
5300036710,53011,
3900046970,39115,
3800058120,38017,
3900040180,39075,
4200053368,42073,
1800052992,18003,
4900063240,49041,
5500056800,55015,
1900050700,19031,
5300049555,53059,
4200053736,42129,
5500056900,55057,
3900055552,39127,
3600048593,36053,
5500062675,55121,
1300054656,13217,
4800050868,48503,
3700046860,37031,
3600050573,36043,
5300057220,53067,
1700053234,17113,
3600051286,36103,
1300055860,13071,
5400058564,54053,
2100059934,21047,
4500055150,45071,
2800052400,28015,
2900047612,29217,
3700053820,37101,
3700049460,37155,
500050810,5015,
2900053804,29047,
2100065208,21111,
2700048706,27011,
3900037842,39079,
2600065900,26151,
3700058360,37067,
5100059496,51137,
1800056682,18093,
4600051940,46033,
3600055882,36107,
3900073670,39087,
5100058696,51153,
5100058696,51059,
4800061820,48349,
4100061200,41017,
1900061275,19165,
4800055008,48339,
600057764,6013,
2800069280,28033,
2000054500,20107,
3900055188,39135,
4800039448,48029,
3400057150,34015,
400053700,4007,
1700052545,17107,
5100061336,51071,
2600063660,26057,
4000058250,40103,
1700059234,17011,
1700059234,17099,
500052160,5009,
2600064020,26117,
4700058120,47007,
5400063940,54109,
5500058050,55109,
3900062890,39037,
1900067170,19063,
3400059910,34029,
3900063954,39099,
2900042608,29015,
2100062370,21111,
4200062304,42067,
1700060339,17001,
4800059084,48013,
4800059192,48213,
2800059920,28065,
2900059942,29129,
4200063288,42133,
4900063020,49033,
3400061980,34035,
3900066824,39081,
4200063840,42133,
600059962,6071,
4500059425,45083,
1300064792,13139,
1300064792,13135,
4800061736,48349,
4100061850,41019,
2100056910,21107,
2400066000,24011,
5300033560,53051,
4800050772,48497,
4800050772,48439,
3400064320,34035,
3900068056,39035,
3900067846,39007,
2700055600,27099,
3500065070,35021,
1300048428,13111,
600065070,6081,
3500068150,35037,
1700051089,17031,
200067460,2180,
2800067960,28077,
4800066188,48149,
600070742,6053,
2800033700,28033,
3900036260,39067,
1800034420,18097,
4700035280,47017,
2900032266,29189,
4100033700,41059,
2700028484,27107,
4800033044,48129,
2400037875,24045,
1900035130,19151,
5300030060,53001,
2900030862,29217,
3800035940,38017,
1200007975,12081,
4200015232,42045,
2900014896,29175,
2000002300,20035,
3900006222,39167,
3900015070,39129,
2100009847,21111,
4000033150,40089,
1300015984,13295,
2600016480,26091,
2400022725,24011,
1900013215,19179,
3800022340,38071,
3400006340,34031,
2100017362,21125,
2100017362,21235,
2100017362,21121,
1900011305,19105,
1900011305,19061,
3100008010,31179,
2300010565,23003,
3700010260,37031,
1900008470,19183,
1300021184,13135,
4200011000,42041,
600009864,6065,
2900030610,29037,
600009598,6037,
600009066,6081,
4800009388,48039,
2100011044,21167,
4800012895,48217,
3900009680,39103,
4200009400,42021,
2900008902,29083,
1900004780,19037,
500004090,5125,
4200009080,42045,
1700004039,17143,
1800020152,18177,
1300024768,13089,
500022660,5141,
500022660,5023,
2200010600,22121,
2100012066,21111,
800010600,8063,
4800009448,48357,
4800009448,48295,
3900007594,39157,
600014260,6065,
600000296,6071,
1300012344,13175,
1700008706,17127,
4500023470,45075,
500008665,5005,
4000030300,40135,
1200011362,12033,
2700009730,27049,
1800009532,18033,
100002320,1073,
100002320,1115,
4800003708,48157,
600014274,6019,
2000000825,20009,
3900009064,39035,
4000005900,40035,
2800002100,28087,
4800032816,48499,
1900002935,19063,
4200025360,42085,
1200001750,12027,
4800002044,48139,
500000970,5033,
2400007850,24033,
3600001517,36001,
4200035408,42063,
5300008605,53067,
3900021378,39091,
1200000625,12063,
3800009460,38005,
4200002720,42005,
2900010612,29189,
4800005336,48059,
2600001380,26163,
4800011116,48289,
1900006175,19113,
5300003075,53003,
3700000160,37125,
4000022400,40015,
4000031700,40083,
5500001150,55009,
600016224,6031,
1900007030,19051,
2700022652,27145,
100009808,1125,
3900025186,39061,
5500019450,55127,
500004900,5009,
1300032384,13199,
4800005612,48139,
2100000946,21071,
2100005968,21097,
3100003810,31125,
5500001550,55035,
2200020155,22113,
2200020155,22045,
2600006660,26051,
1800006706,18007,
2100005392,21111,
2600005080,26155,
2000000475,20157,
4000025450,40045,
3900000198,39065,
2500001260,25009,
500025780,5091,
5400010180,54033,
2700002908,27099,
2800019100,28045,
2700021986,27119,
3600003353,36051,
1200010275,12071,
3700016400,37119,
3700016400,37097,
3700004260,37031,
3600001154,36037,
2400015950,24015,
3400024990,34003,
4900012260,49041,
4000004250,40113,
2400012400,24019,
1300000996,13309,
4800009004,48217,
2000021500,20133,
4800025104,48161,
500011830,5039,
1900015375,19115,
2000019050,20115,
4100005350,41067,
3900004878,39035,
1300025720,13121,
2200026280,22077,
4800007552,48439,
4800017648,48367,
4800017648,48221,
4800017648,48251,
500004960,5149,
4900013190,49005,
3900009274,39035,
2900016802,29003,
3700006820,37019,
5500016025,55011,
3800014660,38093,
600014974,6037,
3700011620,37047,
1200028275,12099,
4200015872,42007,
1700016210,17113,
2400016225,24029,
4000017050,40075,
500033375,5035,
2900016408,29107,
500015310,5149,
3600018333,36071,
600030658,6071,
1800009712,18065,
4000017950,40083,
500015940,5035,
2700013924,27035,
1800016084,18071,
4800018020,48507,
500014260,5141,
1600022960,16033,
4000018950,40039,
600017750,6059,
1200009550,12035,
4600016260,46077,
2900018730,29083,
1200000375,12001,
5100016000,51550,
500023140,5095,
2900027280,29017,
3900021714,39157,
2900004366,29189,
3300012900,33019,
4000035500,40057,
400019145,4025,
4600007040,46079,
100030160,1041,
2000004625,20021,
1700016054,17137,
2900021250,29165,
3600020731,36035,
3600020731,36043,
3600026264,36059,
3400019840,34025,
5500020550,55133,
1900028425,19191,
4000021750,40037,
4000021750,40119,
1900019450,19027,
4500024370,45005,
4000002750,40013,
1700021852,17117,
3600019356,36003,
1600024310,16053,
3000023650,30011,
4800023044,48453,
4800023044,48021,
1600025120,16035,
2900021916,29035,
1800020998,18027,
2000020875,20001,
3400005740,34005,
1700023841,17067,
1800021070,18159,
1800021070,18095,
1900005095,19159,
2600025980,26089,
3900025368,39081,
5600024750,56007,
3000014650,30099,
100025840,1057,
1300032412,13263,
3700031060,37027,
3700031060,37023,
3700031060,37035,
4800025224,48085,
3700022600,37159,
5400012484,54051,
200006630,2290,
2900024580,29167,
1700005144,17147,
100027520,1085,
1300034876,13133,
1800025090,18177,
2600035480,26163,
4600022860,46013,
2200021450,22111,
2200021450,22061,
2100002368,21019,
2100032572,21043,
1700032746,17043,
1700032746,17031,
2000025425,20091,
3100018230,31159,
1700029236,17117,
5500031175,55079,
4000029900,40003,
4000030400,40057,
2200030830,22051,
4800030608,48215,
5500031000,55009,
1600022780,16043,
200001970,2188,
1800006616,18173,
4200032448,42133,
3000034450,30107,
4200087208,42129,
1800085886,18015,
3700075080,37091,
500075890,5003,
4800079672,48029,
4700081700,47131,
5500086775,55071,
3000079900,30043,
4800078316,48065,
4800078076,48439,
3400079610,34017,
3400079310,34025,
1700080333,17055,
3600079092,36003,
2000076625,20059,
1300081128,13307,
1900083055,19107,
2600084880,26005,
900080000,9009,
3800083580,38005,
2700068224,27135,
3700070860,37079,
5500087075,55137,
1800079730,18045,
4600068380,46103,
2900076660,29217,
800082130,8057,
1900081705,19163,
1900081705,19139,
4500074050,45003,
4700073260,47123,
2700057040,27165,
1700079163,17037,
1700079085,17163,
500074660,5145,
4800071324,48453,
4500070225,45027,
4900084710,49003,
5300068330,53073,
2700067432,27019,
4500073555,45057,
4900073050,49045,
2000068350,20163,
4800070340,48233,
4900076680,49045,
3000071200,30081,
3400073020,34025,
1700072884,17199,
1700072884,17165,
600085600,6045,
1200062775,12101,
3800074780,38105,
2700069844,27155,
3900075126,39099,
1700072052,17111,
1600076780,16037,
3700071320,37141,
4000072200,40131,
4800075188,48359,
3800075380,38061,
100080352,1015,
4800070040,48317,
2700065938,27107,
3600077684,36001,
4000071900,40009,
4000071900,40129,
3900077308,39023,
4800069908,48201,
4800069908,48157,
500067520,5083,
4500068875,45007,
5100075344,51069,
4800064172,48029,
1800073232,18105,
3100047150,31097,
4200076184,42069,
2900078046,29165,
1200062885,12103,
2000070357,20155,
4800072578,48453,
1700074873,17003,
1300076168,13293,
3600073605,36059,
3700068740,37163,
2600087140,26069,
5500079825,55115,
2000070625,20165,
1900078195,19159,
1300076756,13257,
4800080356,48397,
4800080356,48085,
4800080356,48113,
3400074630,34017,
2600080420,26163,
3000076225,30073,
1900078915,19017,
3900088070,39091,
4000074550,40081,
3900080458,39077,
800075640,8013,
800075640,8059,
5300072625,53033,
3800081700,38051,
5500082650,55141,
4000079600,40113,
2900075580,29035,
3600077519,36103,
1800078974,18137,
1300079416,13033,
3400082423,34031,
2000073950,20027,
2000073950,20201,
2200078820,22019,
2100071976,21037,
4200072448,42035,
3900073264,39035,
4700069680,47159,
3400068460,34035,
4800068504,48219,
4700069320,47041,
2100071382,21139,
600072016,6111,
1700069914,17173,
1900072975,19143,
3000067600,30057,
1700068991,17015,
1800068868,18157,
2800066440,28137,
4800066764,48165,
4700066940,47109,
2100069222,21233,
4800047460,48009,
2800049080,28123,
5000046000,50023,
4600035780,46073,
5400055468,54039,
5400055468,54019,
3800053820,38021,
2700044476,27053,
4600042980,46135,
3100032550,31015,
5500052200,55105,
3600041069,36013,
4900040470,49035,
2200043395,22097,
4800037252,48167,
5500075325,55081,
4000048350,40109,
4800048096,48139,
3600046162,36071,
2700041714,27119,
3600040189,36029,
2600053760,26015,
2600069520,26121,
500044750,5045,
4800047330,48053,
2000059050,20013,
5400052060,54003,
1700039233,17191,
3600058497,36059,
3700041620,37115,
4200047560,42051,
1800046746,18025,
3100042775,31161,
3900050708,39173,
1300049616,13217,
1900067575,19071,
1300049504,13267,
3100030380,31155,
2600042820,26081,
3400042630,34007,
2600041420,26075,
4800060356,48107,
1200037225,12051,
800068105,8023,
3000038350,30103,
1300048008,13199,
1900058575,19161,
600059444,6067,
5500071163,55059,
400065350,4005,
400065350,4025,
1700064421,17031,
4000048000,40115,
2800042200,28061,
5600047805,56009,
5400055276,54049,
2700038222,27053,
1700066599,17025,
4600038860,46089,
1300068740,13033,
1900053760,19111,
800061315,8009,
500050450,5119,
4100062900,41057,
4200049184,42007,
4200048696,42085,
4800054048,48373,
3900048118,39027,
1000050670,10003,
1700043965,17135,
600057456,6013,
4700038320,47179,
4700038320,47163,
4700038320,47019,
3700053900,37155,
800056365,8121,
4800035254,48367,
3900037016,39043,
3800071500,38011,
4800052356,48439,
2600068880,26163,
1600070660,16067,
1800057258,18157,
1800057258,18007,
2700035612,27057,
3900050764,39157,
2700031706,27161,
5500037675,55131,
3800045580,38005,
4000037850,40117,
3600043720,36049,
1200039650,12091,
1700044576,17105,
3800049020,38083,
4800037648,48289,
3500070670,35019,
4000052150,40027,
4200035896,42125,
2700046798,27025,
2900046730,29143,
4500037150,45037,
1700055106,17033,
4900037500,49005,
2900033760,29205,
500043820,5093,
2900045668,29189,
5500040750,55055,
5500040750,55133,
1700042184,17099,
4800060836,48489,
5500050225,55025,
1300057260,13139,
4800044260,48225,
500053510,5003,
500051350,5081,
4800038248,48267,
2700035738,27123,
4100036500,41049,
2200049730,22097,
2400043500,24031,
2200055105,22077,
1700069758,17197,
4800037000,48113,
2400063825,24011,
1700067372,17091,
3400065130,34025,
1600040330,16005,
4100035800,41047,
4100035800,41043,
2500037875,25017,
1900059925,19123,
500052580,5093,
2900035324,29227,
5400067636,54077,
4600035220,46091,
1900060780,19149,
1700039441,17053,
800041835,8013,
3600041872,36051,
2000039100,20183,
1200039525,12011,
1700038479,17111,
4500054925,45025,
2000063675,20139,
3900044604,39103,
4800039904,48437,
2600063800,26115,
4800039928,48121,
500048200,5033,
4500043315,45083,
2600050660,26161,
600057876,6045,
4200059384,42017,
1700040793,17031,
1800049950,18093,
2000043775,20197,
4000066400,40149,
5500054875,55101,
3900041118,39003,
5000036475,50015,
2200041155,22019,
1300057456,13303,
3100041480,31023,
1700041651,17111,
3800044300,38063,
1900071895,19145,
4800039844,48293,
3600064408,36045,
1900072435,19023,
2800040600,28051,
4800057524,48361,
3700058440,37027,
3700058440,37023,
4800048372,48349,
2900041168,29105,
2700032642,27157,
4700041520,47189,
1800035302,18069,
1800063918,18181,
3900042560,39029,
3100038160,31121,
2700036728,27085,
2100060492,21185,
4900058070,49043,
4900058070,49051,
3700055040,37151,
3700035460,37061,
1800045144,18089,
2700041696,27037,
5300047735,53061,
2900060986,29145,
3100033530,31015,
4800063572,48397,
4800063572,48113,
1900055560,19155,
600048816,6037,
4200053696,42071,
2600050280,26097,
200053710,2070,
3600051000,36005,
3600051000,36047,
3600051000,36085,
3600051000,36061,
3600051000,36081,
3100031640,31155,
3100024740,31017,
3900055874,39039,
3800056780,38035,
2000057525,20147,
5500045425,55137,
2100056550,21111,
3400063660,34005,
3900056154,39173,
3100034720,31053,
4800050400,48325,
2100067638,21149,
1700067769,17031,
1700067769,17197,
4600045740,46115,
3600062061,36101,
2900061562,29169,
2900061562,29105,
2900061562,29029,
100055992,1127,
3900058002,39161,
4000054050,40073,
4000054050,40017,
1700043445,17001,
400051600,4019,
2000053200,20139,
1900059835,19039,
2000053375,20087,
1900059970,19191,
600045778,6053,
4000056800,40107,
3800067780,38079,
4200041272,42099,
5500052075,55095,
3400055950,34003,
2000044375,20187,
1600061840,16069,
4400054640,44007,
2100068952,21199,
1700058343,17149,
4800062564,48081,
4200059120,42091,
1900073515,19169,
1900073515,19015,
2800057200,28051,
1800036342,18095,
600039892,6037,
2600065820,26147,
3900064486,39041,
500057260,5099,
1900066720,19107,
4800059696,48085,
4800059696,48121,
5300056450,53005,
2800060360,28121,
1300066668,13115,
1900065505,19073,
1900065505,19027,
3800065580,38105,
2000042575,20027,
4200064200,42035,
3100041235,31095,
1900066810,19061,
4500060280,45053,
4500060280,45013,
2900061886,29165,
2600068760,26163,
1700064746,17141,
1700064746,17103,
1700037738,17135,
3900061252,39125,
4800039292,48187,
2600069540,26143,
4800039148,48027,
5300060230,53025,
1800056052,18027,
100067800,1061,
800067830,8021,
2200036150,22017,
500033370,5049,
500033370,5135,
500033370,5065,
4000036020,40097,
800037215,8099,
4000035400,40063,
4600029500,46005,
4100034100,41067,
1200030325,12105,
3700031440,37071,
2900031996,29139,
2000031400,20127,
2000031400,20041,
4900034200,49051,
4000033400,40079,
3900034636,39005,
1900016500,19003,
4700021420,47041,
3600017332,36001,
3100021660,31085,
2600017020,26023,
4200014584,42009,
4000003050,40121,
5100017504,51051,
1800013582,18005,
5400015916,54069,
4000015050,40107,
2900014662,29147,
4000011150,40043,
500017380,5149,
4800019528,48497,
600033056,6097,
2000005600,20157,
2600003200,26151,
2900011656,29097,
900008000,9001,
4200012504,42017,
600022020,6067,
1700025063,17057,
2600014320,26099,
3700011800,37135,
3700011800,37063,
3700011352,37027,
3500012850,35041,
3800002860,38099,
600011446,6083,
400010180,4013,
5400006004,54073,
500002380,5081,
2800010060,28093,
4200010280,42033,
4200015384,42071,
3700008960,37141,
4800011212,48073,
4800011212,48423,
600033798,6081,
3400010750,34023,
600008786,6059,
100027616,1049,
3100003250,31119,
4700013080,47043,
2700023354,27047,
4900008020,49021,
100009136,1007,
1700007692,17175,
2600009840,26029,
3600013079,36109,
4800009328,48147,
2700023660,27083,
4100022550,41061,
1700006899,17171,
500007630,5031,
4500016720,45075,
3600000199,36045,
4800015364,48251,
5500023725,55101,
1700002414,17041,
1700002414,17139,
500002590,5115,
2100012358,21237,
2800012740,28005,
2800012740,28157,
5500006300,55045,
5500006300,55025,
3700005880,37021,
4800003342,48367,
1700000295,17141,
3700015260,37071,
4800025548,48369,
5400000772,54063,
5400000772,54025,
4800030476,48467,
2700011566,27039,
3100011440,31107,
4200003576,42105,
3700001640,37137,
4000015300,40093,
5500026675,55055,
4800011464,48053,
5500017225,55113,
3600003408,36103,
3600003001,36037,
3600003001,36121,
4700016420,47157,
2700018368,27055,
5500009025,55115,
5500008725,55115,
1700030445,17203,
1700030445,17179,
600000674,6001,
2000017225,20093,
4500006400,45021,
1700027689,17103,
600017946,6059,
3600006794,36045,
3900018770,39127,
3800011580,38019,
4500009865,45049,
3400029220,34037,
2100016395,21111,
1700000685,17111,
1700000685,17089,
4700003440,47157,
3400013690,34031,
2900023518,29145,
3100012315,31023,
2900001630,29069,
2700006148,27137,
4000027650,40123,
2900030466,29211,
2200009165,22079,
1200024475,12091,
2100010198,21111,
2000005825,20047,
3700003500,37011,
3600001440,36101,
3600001440,36003,
1700009798,17031,
2000006500,20105,
4800034532,48009,
3600024988,36011,
1900028605,19111,
4200012656,42095,
1700018563,17183,
1700012684,17167,
3600013024,36009,
1300019336,13247,
4800010087,48221,
2900017660,29177,
4000024460,40027,
4100003850,41067,
600021712,6073,
3900032956,39163,
4800007192,48025,
4800021436,48355,
1300019000,13215,
3900004416,39035,
2700008038,27125,
4800010636,48473,
4800011080,48209,
2000005337,20173,
3900023618,39085,
3900033306,39029,
2800029700,28047,
3600014036,36045,
800012855,8105,
800012855,8109,
3100001990,31177,
1900006085,19061,
1700005612,17139,
3100005350,31177,
3600030961,36109,
2200007205,22013,
3100004895,31049,
5500007650,55141,
4800031592,48213,
4200018152,42045,
4600006660,46025,
4000016500,40115,
3300014200,33013,
2900016102,29107,
3000017275,30073,
2700000892,27159,
4000017350,40067,
4700005140,47037,
3900018812,39155,
1800015220,18033,
4200003608,42003,
2800024220,28139,
2900000424,29097,
4000017800,40145,
3600018718,36039,
2600030200,26145,
1900031800,19147,
3100014450,31035,
1800016624,18147,
1900018255,19049,
3100012070,31033,
4000012750,40107,
1300021716,13191,
3800033500,38105,
3900015644,39113,
1900019090,19053,
4000008300,40051,
4200018048,42079,
600018394,6029,
500018010,5055,
3600020115,36009,
1800028494,18003,
3900028658,39083,
4800020020,48277,
4800020020,48387,
2900027900,29167,
4800020152,48325,
500020920,5031,
4100023800,41005,
1600022600,16005,
3600028959,36077,
4900020120,49035,
4900020120,49049,
1700020370,17117,
3800021020,38079,
2200003985,22033,
1300026224,13125,
4800022612,48467,
2700008488,27129,
3600022183,36103,
1700022164,17179,
1900023790,19121,
4200021816,42025,
2900013330,29189,
4600012020,46109,
2700004204,27011,
4100028650,41047,
4500028060,45021,
4500023020,45029,
4800022720,48239,
4200013120,42063,
2600025180,26019,
4200023152,42117,
4200023280,42073,
4200023296,42125,
2000021350,20025,
2900022276,29203,
1800030594,18151,
1800030594,18033,
500021820,5045,
5300022080,53025,
1200021350,12069,
4800019432,48291,
1800011044,18047,
4200024432,42129,
3100006085,31111,
4000024850,40113,
5300022990,53063,
2700020618,27037,
5100027440,51147,
5100027440,51049,
2600027960,26139,
3100016935,31109,
2100027846,21133,
2700021338,27137,
2600038920,26025,
3700023980,37075,
1700026935,17031,
2200026350,22123,
3400021840,34013,
500025060,5117,
2800026020,28019,
4700017180,47117,
4800029000,48397,
4800029000,48085,
4800029000,48113,
4600024260,46107,
1200012925,12069,
4800017000,48273,
4800017000,48007,
4800017000,48355,
4800017000,48409,
5600031855,56005,
3100014380,31047,
5500008125,55065,
5500008125,55049,
2900010144,29009,
5400032884,54013,
1900024600,19163,
600030994,6053,
1000033120,10001,
2700025874,27145,
3100020260,31153,
3100020435,31033,
3800034620,38067,
4500031885,45049,
4200032688,42019,
800086750,8125,
500077330,5089,
1800085742,18097,
4700081560,47015,
2500081005,25025,
4600072180,46123,
4500078190,45003,
3700074580,37101,
2000079675,20053,
2700070366,27163,
3600081710,36065,
5400086812,54025,
4500079630,45091,
100082992,1057,
100082992,1093,
1200076500,12009,
3700071940,37179,
4200082200,42133,
4700079980,47043,
4000079100,40001,
1700080736,17143,
2400081675,24031,
4900080860,49039,
3400076400,34003,
1700081919,17043,
4500076165,45073,
2700072328,27049,
4200073888,42043,
4100076600,41045,
4500071417,45091,
2600071000,26057,
3700063720,37065,
4700072140,47129,
1700076225,17099,
1200074125,12133,
4000072100,40021,
3100048235,31131,
1200077100,12045,
4800071228,48299,
3900074916,39045,
3400071010,34009,
1700078227,17097,
2900064190,29131,
4000078400,40101,
4700070500,47147,
1700077720,17009,
1200062525,12109,
2200073395,22031,
4100071650,41019,
4600069300,46029,
2800081520,28163,
1200077825,12075,
3100053240,31065,
3900080304,39103,
4800070052,48187,
2200072800,22031,
2000069775,20105,
3000070675,30045,
2100083676,21049,
4700072380,47073,
600075000,6077,
4200083680,42129,
2700064318,27025,
1600080380,16043,
4700073460,47083,
4800072464,48421,
4200076536,42067,
1700075419,17149,
1800079694,18141,
2900073348,29079,
3100049285,31001,
3100049285,31035,
3800079180,38063,
2000070800,20103,
4700074640,47069,
1800076256,18127,
1700066703,17043,
1700066703,17089,
4000078200,40125,
4000075450,40051,
2000071925,20125,
1800082376,18117,
1600086320,16047,
1300078044,13113,
600081134,6045,
1300078380,13133,
1700078773,17039,
4800072800,48475,
2700068620,27093,
2700066874,27159,
1700077681,17121,
1300080984,13033,
2000073775,20051,
2700067036,27019,
1900080985,19137,
3600079015,36011,
2700067378,27157,
2000074075,20073,
4200072648,42081,
3900073698,39141,
3900073446,39165,
600072576,6083,
4700069460,47067,
3900072242,39019,
3900071892,39017,
3900071892,39061,
4100066700,41065,
5300063000,53033,
3200068400,32031,
1700050062,17141,
5300046895,53027,
4200071424,42129,
3700043920,37179,
1700049893,17091,
5300057535,53033,
2900033922,29209,
500046100,5075,
2600054560,26151,
1700049386,17163,
3700056900,37083,
900039940,9011,
1700053000,17031,
3700051940,37125,
2100051258,21111,
2600075420,26081,
5100070800,51065,
5100070800,51003,
3600040200,36075,
1900068340,19147,
4000047450,40081,
4200041432,42091,
1900044805,19029,
5300047560,53057,
3900052668,39063,
5400051724,54039,
500058580,5069,
3100023830,31145,
800048555,8051,
2700040346,27099,
400049640,4023,
3600045018,36067,
1000048330,10005,
2800041680,28047,
2800044240,28103,
5100068000,51770,
1700045785,17179,
3800051500,38097,
5500065375,55093,
3600063979,36019,
4200045992,42109,
4500055060,45027,
2900049070,29027,
4800059396,48377,
4000049450,40103,
3600046646,36011,
1700068003,17043,
1700068003,17031,
1800066222,18017,
4200036192,42017,
3800046540,38013,
4800042400,48309,
4000062900,40053,
1600043030,16013,
2400053875,24021,
2400053875,24013,
2900067718,29095,
1700039129,17157,
1900040170,19183,
3700038100,37151,
1300042800,13263,
100053112,1091,
2200044235,22027,
4100037650,41005,
2900039952,29107,
2000035375,20039,
5400056020,54051,
2900040988,29177,
2900040988,29047,
1800039438,18065,
4800065726,48167,
100043264,1027,
5500037825,55105,
3600057551,36045,
4800040108,48325,
2600039540,26093,
5300040245,53015,
4000049000,40135,
5500036925,55107,
4100049750,41023,
600068028,6059,
2000038175,20093,
4500040615,45059,
2000043150,20167,
3600037803,36119,
2700058306,27127,
4000037750,40053,
3600043874,36059,
4800050376,48201,
1900044355,19189,
4200053336,42033,
3900057750,39035,
4200067584,42111,
200039300,2188,
1700054144,17031,
1300053508,13209,
3600068891,36009,
600057540,6017,
500033760,5123,
3700032980,37027,
1900053895,19187,
3100026455,31145,
3000064975,30037,
2400041500,24017,
4800048516,48041,
3500033710,35037,
2200065325,22069,
4800037072,48139,
4900045530,49055,
3900064304,39145,
2900060734,29215,
1900038415,19119,
4500036115,45019,
2900048980,29047,
4500040480,45033,
1900044220,19127,
1900044220,19171,
2000059675,20059,
4200069456,42061,
5600047950,56003,
1700039922,17149,
2000045250,20085,
4600030740,46083,
5500051250,55069,
4200067120,42039,
4600031060,46005,
1000041310,10005,
3400061170,34031,
600039304,6037,
3600054100,36087,
5500067800,55033,
1200037625,12095,
3700047260,37153,
1300063840,13287,
3900041608,39091,
2800063720,28011,
500039460,5129,
5500073825,55065,
1200039475,12011,
600070000,6037,
2700048130,27005,
3100026560,31037,
4700055240,47131,
2200062770,22069,
2900041852,29111,
1900053265,19097,
2900057422,29223,
4700043820,47009,
5400057148,54109,
2100054570,21099,
4800050200,48453,
4800050200,48021,
4800050200,48055,
3600054452,36097,
1700056926,17099,
1700051726,17081,
1700064811,17061,
3100033705,31131,
2000049925,20135,
2000034275,20113,
